freshBlood,hotStreak,inactive,leaguePoints,losses,rank,summonerName,tier,veteran,wins
False,False,False,29,45,II,SpeedrunStrats,silver,False,47
False,False,False,84,6,II,IwantYouNaked,silver,False,15
False,False,False,0,121,II,JS707,silver,True,116
False,False,False,0,142,II,skekanator,silver,True,134
False,False,False,100,18,II,polillathemen,silver,False,23
False,False,False,78,32,II,Kiyoomi,silver,False,35
False,False,False,81,141,II,Ciddreamzzz,silver,True,130
False,True,False,66,142,II,akąli,silver,True,138
False,False,False,51,31,II,subzhumans,silver,False,27
False,False,False,0,361,II,nixondidnowrong,silver,True,331
False,False,False,5,69,II,Niccgutz,silver,False,72
False,False,False,0,15,II,Warwolve LF,silver,False,4
False,False,False,0,66,II,DogaLetal,silver,False,86
False,False,False,63,11,II,DoNotBlamePlz,silver,False,15
False,False,False,0,27,II,Absolute Únit,silver,False,27
False,False,False,0,14,II,loli doki dokis ,silver,False,18
False,False,False,0,3,II,DianXin10086,silver,False,9
False,False,False,56,163,II,LoEv860,silver,True,166
False,False,False,76,29,II,Heliday,silver,False,36
False,False,False,22,330,II,AuscwitzAsh,silver,True,310
True,False,False,0,7,II,jutinnnnn,silver,False,12
False,False,False,0,65,II,L9    6 1  151 P,silver,True,52
False,True,False,0,10,II,vesperace,silver,False,21
False,False,False,55,145,II,TopKiller Choi,silver,True,140
False,False,False,16,142,II,SolarBiscuit,silver,True,144
False,False,False,59,269,II,WITH NO EFFORT,silver,True,249
False,False,False,67,368,II,hard to name1,silver,True,366
False,False,False,80,52,II,Peptic Ulcers,silver,False,58
False,False,False,73,9,II,Arìadne,silver,False,8
False,False,False,11,17,II,StephenDong666,silver,False,18
False,False,False,57,9,II,Phineas Sis Name,silver,False,13
False,False,False,13,25,II,MC Zedster,silver,False,24
False,False,False,0,51,II,hantakuri,silver,False,44
False,False,False,0,121,II,ur daddy use ass,silver,True,121
False,False,False,57,20,II,CanISpeakEnglish,silver,False,19
False,False,False,0,114,II,DamYasuoMains,silver,True,112
False,False,False,7,45,II,Ghoulith,silver,False,43
False,False,False,0,49,II,XyungbreadstickX,silver,False,48
False,False,False,100,18,II,Ryüne,silver,False,25
False,False,False,98,8,II,Ecchi Pancakes,silver,False,16
False,False,False,6,30,II,Macchiato Mori,silver,False,30
False,False,False,83,358,II,EdMasterPvP,silver,False,326
False,False,False,3,34,II,Green0,silver,False,40
False,True,False,100,21,II,Tsundere Lolis,silver,False,25
False,False,False,0,84,II,PPSlayer08,silver,False,83
False,False,False,51,120,II,DrNarcis,silver,True,120
False,False,False,51,85,II,DZBLACK,silver,True,87
False,False,False,0,22,II,Storm Phoenix VV,silver,False,10
False,False,False,0,5,II,NingyiSu,silver,False,13
False,False,False,69,104,II,Æthër,silver,True,92
False,True,False,0,101,II,Kvngxx,silver,True,100
False,False,False,0,14,II,HmoobXyooj03,silver,False,14
False,False,False,87,5,II,Wronged,silver,False,25
False,False,False,3,46,II,BesscEoWd,silver,False,42
False,False,False,0,156,II,RoadToRuin,silver,True,147
False,False,False,48,80,II,ElPocky,silver,True,78
False,False,False,0,20,II,iCy JLamow,silver,False,14
False,False,False,29,22,II,RubBoi,silver,False,27
False,False,False,62,37,II,BoubouYoYo,silver,False,40
False,False,False,73,46,II,vSaya Sing,silver,False,48
False,False,False,53,517,II,Kątąriną,silver,True,486
False,False,False,28,92,II,STiffBoy13,silver,True,85
False,True,False,0,88,II,Selles de bain,silver,True,77
False,True,False,59,23,II,PANDAHUGH,silver,False,26
False,False,False,0,30,II,tbhayeon,silver,False,30
False,True,False,38,78,II,Alelephant,silver,True,74
True,True,False,100,9,II,Eugenius8,silver,False,21
False,False,False,0,7,II,Ÿitard,silver,False,15
False,False,False,41,160,II,Eldelaguacate,silver,True,145
False,False,False,27,110,II,zhenglyu,silver,True,109
False,False,False,40,41,II,CallMeKostic,silver,False,39
False,False,False,34,77,II,ProvoloneMalone,silver,True,70
False,False,False,0,13,II,HiraethReaper,silver,False,13
False,False,False,42,40,II,SMACKER,silver,False,36
False,False,False,54,29,II,MyPsychoParadise,silver,False,39
False,False,False,20,3,II,Quatty1,silver,False,9
False,False,False,100,77,II,Lord Jësus,silver,True,85
False,False,False,0,27,II,irailu,silver,False,33
False,False,False,3,63,II,daddykimchee ,silver,False,57
False,False,False,70,49,II,hulahoop,silver,True,58
False,False,False,30,34,II,DestructivPlayz,silver,False,34
False,False,False,60,76,II,purple ranged,silver,False,72
False,False,False,6,16,II,NYUDropout,silver,False,20
False,False,False,86,72,II,MizZzer,silver,False,71
False,False,False,42,61,II,KenGarde,silver,False,61
False,False,False,0,5,II,dUfRose,silver,False,11
False,True,False,0,12,II,BUGaryJin,silver,False,16
False,False,False,21,82,II,MediocrityExpert,silver,False,99
False,False,False,0,21,II,Pinoy Elites,silver,False,13
False,False,False,0,61,II,MoMoForLife,silver,False,71
False,False,False,1,195,II,NapmasterFlex,silver,True,199
False,False,False,44,11,II,Fast3rThanL1ght,silver,False,16
False,False,False,62,73,II,Magmarth,silver,False,74
False,False,False,46,4,II,bFcFlorence,silver,False,9
False,False,False,0,8,II,595994,silver,False,13
False,False,False,0,33,II,ßitch,silver,False,24
False,False,False,72,20,II,AstrophileTM0,silver,False,21
False,False,False,75,123,II,luxxers,silver,False,129
False,False,False,49,21,II,wjdwldyd,silver,False,21
False,False,False,5,56,II,GettBigBrained,silver,False,52
False,True,False,100,63,II,yunnsoo,silver,True,59
False,False,False,27,19,II,Prototype 5280,silver,False,17
False,False,False,90,5,II,Dalinar Kholín,silver,False,25
False,False,False,26,13,II,Depression Time,silver,False,15
False,False,False,0,74,IV,Samuroid,gold,False,75
False,False,False,0,254,IV,Ichigodayo,gold,True,255
False,False,False,22,47,IV,Aeternalx,gold,False,36
False,False,False,12,184,IV,0ne Final Breath,gold,False,190
False,True,False,45,90,IV,pipidextrate,gold,False,107
False,False,False,0,126,IV,Greninją,gold,False,123
True,False,False,0,10,IV,Chogath Jungle,gold,False,19
False,False,False,0,249,IV, Elegant Clown,gold,True,236
False,False,False,8,130,IV,TLG Recovery,gold,False,128
False,False,False,49,18,IV,TheChugJugFugBoi,gold,False,28
True,False,False,30,31,IV,TheEndOnFire,gold,False,40
True,False,False,0,69,IV,ßåek,gold,False,72
False,False,False,0,405,IV,RoyalWarrior,gold,True,396
False,False,False,55,82,IV,9PB Rixuous,gold,False,89
False,False,False,13,54,IV,Scott127,gold,False,50
False,False,False,0,43,IV,BaneOfTheEndersX,gold,False,46
False,False,False,12,40,IV,RiperoniJabroni,gold,False,44
False,False,False,53,41,IV,LordreidXx,gold,False,34
False,False,False,16,115,IV,iHAVEaTWITCHACCT,gold,True,114
False,False,False,70,115,IV,WRathl33t,gold,True,112
False,False,False,68,14,IV,AxissNA,gold,False,30
False,False,False,0,48,IV,zendeptrai98,gold,False,60
False,False,False,58,32,IV,bengal cat,gold,False,43
False,False,False,5,108,IV,jozefin,gold,False,111
False,True,False,76,71,IV,lil beefster,gold,False,65
False,False,False,24,89,IV,Thantral,gold,False,107
False,True,False,78,23,IV,CoronaExt,gold,False,34
False,True,False,52,184,IV,DirtyDamico,gold,False,203
False,False,False,0,97,IV,Anaestheticc,gold,True,128
False,False,False,21,68,IV,Refug3,gold,False,76
False,True,False,64,206,IV,YoungBriddd,gold,True,195
False,False,False,97,19,IV,Tragically Fit,gold,False,33
False,False,False,21,16,IV,Int 4 Crab,gold,False,28
False,False,False,68,51,IV,White FF Open,gold,False,63
False,False,False,33,114,IV,xLoowz,gold,False,121
False,True,False,0,78,IV,MrN3KO,gold,False,99
False,False,False,0,47,IV,WangMasterJihad,gold,False,56
False,False,False,3,225,IV,Landlordz,gold,False,233
False,False,False,0,365,IV,Shudddder,gold,False,346
False,False,False,0,105,IV,Salvatore Conte,gold,False,97
False,True,False,100,43,IV,iıı,gold,False,52
False,True,False,100,207,IV,CHEFJustSam,gold,True,215
False,False,False,0,268,IV,Boi Ruuuu,gold,True,265
False,False,False,0,56,IV,PoisonPeter,gold,False,38
True,False,False,36,85,IV,mexycutioner1,gold,False,81
False,False,False,32,119,IV,Galyck,gold,False,116
False,False,False,27,287,IV,Popsicle10,gold,False,299
False,False,False,47,89,IV,Qoridye,gold,False,91
False,False,False,0,251,IV,Nick Twa ,gold,False,245
False,False,False,42,101,IV,Huya Ayaze,gold,False,73
False,False,False,0,49,IV,soradaisukidesi,gold,False,46
False,False,False,0,65,IV,temnoplayer69,gold,False,80
False,False,False,28,236,IV,I am failure,gold,True,242
False,False,False,0,118,IV,LPL RNG champion,gold,False,120
False,True,False,57,72,IV,C0NAN Edogawa,gold,False,63
False,True,False,0,11,IV,SPORTSPRO,gold,False,30
False,False,False,0,251,IV,GONGGONQICHE,gold,True,267
False,False,False,0,54,IV,ê chani,gold,False,49
False,False,False,33,86,IV,QQ CHAO,gold,True,67
False,False,False,22,44,IV,Ifartdics,gold,False,35
False,False,False,22,113,IV,vanatorulfinal,gold,True,111
False,False,False,9,126,IV,FINALTHOTSLAYER,gold,False,142
False,False,False,0,190,IV,NightmaresRfun,gold,True,188
False,False,False,0,343,IV,lSidenl,gold,True,321
False,False,False,0,36,IV,OH DOGJ,gold,False,35
False,False,False,63,71,IV,lwz2cgr,gold,False,75
True,True,False,81,136,IV,KINKYKINKU,gold,False,156
False,False,False,0,15,IV,ahsyd,gold,False,16
False,False,False,28,269,IV,JaxIsBroken253,gold,True,279
False,False,False,44,175,IV,Syntriix,gold,False,185
True,False,False,54,88,IV,JaxxOfAllTrades,gold,False,123
False,False,False,66,179,IV,Hide on bushØ,gold,False,194
False,False,False,0,34,IV,comedyclause,gold,False,41
False,False,False,14,78,IV,no º,gold,False,80
False,False,False,29,321,IV,TrashLove,gold,False,337
False,False,False,100,7,IV,swell play,gold,False,9
False,False,False,0,25,IV,Eimendir,gold,False,31
False,False,False,8,118,IV,spot12,gold,False,118
False,False,False,74,143,IV,Jyu Viole Gracë,gold,True,135
False,False,False,0,238,IV,OmgIamverysorry,gold,True,227
False,False,False,49,46,IV,K1llritoemployes,gold,False,56
False,True,False,69,286,IV,Dworteezy,gold,True,282
True,False,False,100,36,IV,phong Q toan hut,gold,False,45
False,False,False,41,106,IV,Yassuo3,gold,False,102
False,False,False,0,116,IV,Yigemaobing,gold,False,101
False,False,False,66,73,IV,Tendermelt,gold,False,74
False,True,False,0,95,IV,MonkęyDLuffy,gold,False,101
False,False,False,60,7,IV,101498,gold,False,18
False,False,False,0,110,IV,EHS dabnae,gold,False,113
False,False,False,1,109,IV,íShâcó,gold,False,99
False,False,False,76,336,IV,TheeSamwise,gold,True,362
False,False,False,14,62,IV,marrieletsgo,gold,False,54
False,False,False,56,162,IV,IamPlayingDOTA2,gold,False,175
False,False,False,61,48,IV,KangKuma,gold,False,59
False,False,False,0,32,IV,huadaojiang,gold,False,60
False,False,False,36,147,IV,doodoo1234567890,gold,False,158
False,False,False,35,70,IV,RyudoShenlong,gold,True,84
False,False,False,74,89,IV,Terrificable,gold,False,97
False,False,False,47,208,IV,misleadinggraph,gold,False,204
False,False,False,0,70,IV,5megma,gold,False,72
True,False,False,0,99,IV,canadauuzi,gold,False,93
True,False,False,19,150,IV,TheKillerKetchup,gold,False,170
False,False,False,0,264,IV,ReadyToSweat ,gold,True,255
True,False,False,24,84,IV,jiaojiejie,gold,False,86
False,False,False,64,84,IV,SLC Cali,gold,False,93
False,False,False,30,107,IV,TÄX,gold,True,100
False,False,False,0,3,IV,Y0UR FAMlLY,gold,False,6
False,False,False,100,118,IV,Katwang,gold,False,145
False,False,False,58,28,IV,Normal Winter,gold,False,25
False,False,False,45,42,IV,ƒkthisgame,gold,False,44
False,True,False,22,73,IV,Ilkokoro,gold,False,86
False,False,False,60,15,IV,hi im a raccoon,gold,False,16
False,False,False,97,35,IV,Emergency Medic,gold,False,38
False,False,False,41,96,IV,hyp3rba11,gold,False,108
False,False,False,0,116,IV,Litteo,gold,True,105
False,False,False,7,223,IV,Venji,gold,True,230
False,False,False,22,54,IV,SS20Twdadc,gold,False,55
False,False,False,50,141,IV,Tri Royall,gold,True,142
False,False,False,0,34,IV,ZorbakS,gold,False,26
True,False,False,0,414,IV,Arcueid114,gold,False,405
False,False,False,63,183,IV,Norwegian,gold,False,170
False,False,False,33,101,IV,Pervertor,gold,False,108
False,False,False,12,193,IV,FlyingSquid46,gold,False,223
False,False,False,0,244,IV,SaiinTz32,gold,False,239
False,False,False,31,10,IV,DWB1031,gold,False,21
False,False,False,0,10,IV,Lvl21 Skeleton,gold,False,18
False,False,False,0,111,IV,W0NDERMENT,gold,False,109
False,False,False,68,143,IV,PoisedLynx,gold,False,149
False,False,False,44,10,IV,MoshPug,gold,False,21
False,False,False,66,88,IV,Thresh Boy,gold,False,90
False,False,False,0,58,IV,Hook Predictor,gold,False,55
False,True,False,61,164,IV,Large Xan ,gold,True,178
True,False,False,21,78,IV,Atlahua,gold,False,85
False,False,False,24,47,IV,LoLonMac555,gold,False,66
False,False,False,52,5,IV,Mômoku no sô,gold,False,3
False,False,False,1,151,IV,Tao La TaiHeo,gold,False,156
False,False,False,18,12,IV,TVChickenDinner,gold,False,6
False,True,False,84,102,IV,Pyke Tyson,gold,False,102
False,False,False,0,294,IV,GH0STED,gold,True,282
False,False,False,36,407,IV,the last brother,gold,True,395
False,False,False,30,281,IV,Tomahawkillers,gold,True,280
False,False,False,70,58,IV,tarantula4,gold,False,66
False,False,False,23,93,IV,Reformed XI ,gold,False,99
False,False,False,64,334,IV,xDaBoss99x,gold,True,335
False,False,False,0,6,IV,LeaCrossCode,gold,False,17
False,False,False,62,32,IV,ClownFears,gold,False,43
False,True,False,68,5,IV,Magical Crayon,gold,False,20
False,False,False,14,57,IV,Cutest Suppport,gold,False,55
True,False,False,35,4,IV,Maplestory II,gold,False,17
False,True,False,57,44,IV,1scoobydoo,gold,False,60
False,False,False,52,121,IV,Sir Thanos,gold,True,118
False,False,False,90,275,IV,bestcaiji,gold,True,274
True,False,False,37,131,IV,NA Ømegalul,gold,False,145
False,False,False,0,8,IV,Iron VIII,gold,False,26
False,False,False,71,80,IV,The Point 00 Six,gold,True,106
False,False,False,81,71,IV,Aler,gold,False,81
False,False,False,0,4,IV,Got Your Soul,gold,False,18
False,True,False,100,98,IV,WeLikeFourtNight,gold,False,104
True,False,False,60,47,IV,Xeno Epsilon,gold,False,61
False,False,False,75,117,IV,MOMO2333,gold,True,109
False,False,False,50,225,IV,xtremebakugon,gold,False,242
False,False,False,33,9,IV,The Blue Line,gold,False,8
False,False,False,29,238,IV,KhoaThanh,gold,True,260
False,True,False,85,88,IV,Gelato41,gold,False,91
False,False,False,0,50,IV,ThanonVehicle,gold,False,50
False,False,False,4,183,IV,MasterKaiKai,gold,True,185
True,False,False,20,57,IV,ShnekerPC,gold,False,68
False,False,False,19,50,IV,521ying,gold,False,54
False,False,False,0,100,IV,gijoe26,gold,False,83
False,False,False,66,12,IV,iboyIGGERS,gold,False,20
True,False,False,0,141,IV,MissFortune3,gold,False,144
False,False,False,29,168,IV,CAllMEKiKiy,gold,True,165
False,False,False,49,25,IV,lonelygambler,gold,False,36
False,False,False,68,66,IV,Telos,gold,False,81
False,False,False,0,11,IV,qUBarlow,gold,False,17
False,False,False,0,8,IV,Legendary Yasuo,gold,False,26
False,False,False,0,75,IV, hot l box,gold,False,78
False,False,False,31,97,IV,ChadLulu,gold,False,94
False,False,False,33,33,IV,Enter Key Gone,gold,False,56
False,False,False,20,70,IV,Desired Colourz,gold,False,81
False,False,False,44,60,IV,1232763972132317,gold,False,61
False,False,False,64,47,IV,Mexicano Racist,gold,False,53
False,False,False,0,48,IV,Lil Runal,gold,False,51
False,False,False,0,43,IV,xNeltharionx,gold,False,69
False,True,False,86,36,IV,Pat Back Mook,gold,False,41
False,False,False,0,449,IV,AthrunLuv,gold,False,476
True,False,False,20,89,IV,Chugga Dong,gold,False,99
False,False,False,14,44,IV,Fucjmylife,gold,False,65
True,False,False,13,75,IV,ZedsFinests,gold,False,77
False,False,False,30,17,IV,The 21st,gold,False,28
False,False,False,2,432,IV,Willipusy,gold,False,403
True,False,False,0,68,IV,NiggFrmDa Bloc,gold,False,79
False,False,False,18,296,IV,TrumpisWinn1ng,gold,True,304
False,False,False,26,77,IV,DumbFatIdiot,gold,True,69
False,False,False,58,29,IV,Tonvg,gold,False,39
False,False,False,0,52,IV,TaiwanMike,gold,False,60
False,False,False,0,59,IV,Kitty IRL,gold,False,40
False,False,False,0,9,IV,Aimer Ref rain,gold,False,15
True,False,False,100,31,IV,Nyhm,gold,False,40
False,False,False,2,202,IV,MyNameIsAdc,gold,True,188
False,False,False,0,155,IV,I am iron 3,gold,False,189
False,True,False,80,26,IV,TheFlameingo,gold,False,40
False,False,False,75,155,IV,Thunder Master,gold,True,151
False,False,False,14,227,IV,ï Love you,gold,False,220
False,False,False,0,21,IV,JustSped,gold,False,27
False,False,False,92,80,IV,Bieredeble,platinum,False,103
False,False,False,0,58,IV,StabNoob,platinum,False,57
False,False,False,42,28,IV,Dorisf,platinum,False,48
False,False,False,20,154,IV,dna replication,platinum,True,164
False,False,False,69,47,IV,KhaZixIsAMonster,platinum,False,65
False,False,False,24,108,IV,io xd420x69xd,platinum,False,120
False,False,False,72,70,IV,llIIIIlllIIIIll,platinum,False,99
False,False,False,0,62,IV,TheSe7en,platinum,False,83
True,True,False,0,359,IV,sucka ma,platinum,False,366
False,False,False,0,117,IV,very blind,platinum,False,134
False,False,False,2,132,IV,Daddykirky,platinum,False,153
False,False,False,100,32,IV,Goodbye Freedom,platinum,False,53
True,False,False,3,96,IV,FallenSkithiryx,platinum,False,124
False,False,False,1,65,IV,7AU9,platinum,True,58
False,False,False,1,55,IV,HoodiewitdaJ,platinum,False,56
False,False,False,34,71,IV,bootyvicious,platinum,False,85
False,False,False,18,184,IV,PierLucFunk,platinum,False,194
False,True,False,0,29,IV,heyyooohey,platinum,False,39
False,False,False,72,25,IV,2wongs1white,platinum,False,26
False,False,False,11,136,IV,KeRoRow,platinum,False,143
False,False,False,34,165,IV,Rabbit sensitive,platinum,False,210
False,False,False,11,83,IV,September7th,platinum,False,71
False,False,False,100,44,IV,Ichigoismydaddy,platinum,False,72
False,True,False,89,247,IV,Damaskos,platinum,True,272
False,False,False,38,132,IV,777Terrorblade,platinum,True,147
False,False,False,75,193,IV,Hideinyourbed,platinum,False,211
False,False,False,0,180,IV,Eric13,platinum,False,177
False,False,False,75,255,IV,Sal000n ,platinum,True,244
False,False,False,65,53,IV,siriyoon,platinum,False,70
False,False,False,20,48,IV,WMWMWMWWMMMWMWMW,platinum,False,66
True,False,False,17,485,IV,Cswelr,platinum,False,500
False,False,False,0,96,IV,DragoFlames,platinum,False,105
False,False,False,16,11,IV,Hide on ink,platinum,False,36
False,True,False,52,82,IV,Iron Four Life,platinum,False,88
False,False,False,12,41,IV,SKT JKiller121,platinum,False,57
False,True,False,0,30,IV,Jeongin UwU,platinum,False,55
False,False,False,45,39,IV,CarletonOttawa,platinum,False,56
False,False,False,0,14,IV,Griffen Viper,platinum,False,37
False,False,False,0,173,IV,Go ßeyond,platinum,False,169
False,False,False,22,161,IV,kaieze,platinum,False,182
True,False,False,0,254,IV,Flux Got Banned,platinum,False,265
False,False,False,0,87,IV,Exentus,platinum,False,101
False,False,False,0,204,IV,SSSunnyDay,platinum,False,196
False,False,False,67,174,IV,76MM,platinum,True,164
False,False,False,0,21,IV,bryenxd ,platinum,False,22
False,False,False,42,39,IV,squishypigs,platinum,False,67
False,False,False,100,81,IV,BYTOK,platinum,False,90
False,False,False,77,102,IV,2NOM,platinum,True,95
False,False,False,77,27,IV,lost rat,platinum,False,46
False,True,False,39,181,IV,Dont touch me,platinum,False,166
True,False,False,4,47,IV,Koh Deee,platinum,False,67
False,False,False,39,63,IV,easy and 2asy,platinum,True,95
True,False,False,0,280,IV,henrys left hole,platinum,False,294
False,False,False,0,153,IV,9xThisFknLucian,platinum,False,180
False,False,False,0,37,IV,ManOflron,platinum,False,42
False,False,False,48,205,IV,RivenorCamille,platinum,False,220
False,True,False,58,229,IV,Moon88,platinum,True,215
False,False,False,14,240,IV,bearcask,platinum,False,249
False,False,False,38,18,IV,Mc Zoi d Gato,platinum,False,20
False,False,False,3,359,IV,eStarAstral,platinum,False,404
False,False,False,14,32,IV,better jeans,platinum,False,50
False,False,False,0,48,IV,hIeMarvin,platinum,False,66
False,False,False,8,55,IV,BlackZed13,platinum,False,72
False,False,False,47,77,IV,Swëët kïkïÿä ,platinum,False,100
False,False,False,46,137,IV,Praise Dark Lord,platinum,True,141
False,True,False,100,52,IV,Jµngłe,platinum,False,75
False,False,False,52,47,IV,Player 420,platinum,False,58
False,False,False,54,142,IV,Goyinator,platinum,False,165
False,False,False,81,28,IV,My Princess 77,platinum,False,33
False,False,False,0,103,IV,InSomniã,platinum,True,116
False,False,False,25,59,IV,livelyshadow,platinum,False,71
False,False,False,76,132,IV,TzHaar Phrez,platinum,False,138
False,False,False,75,73,IV,FireGirl OnFire,platinum,False,47
False,False,False,86,231,IV,Sold5oul,platinum,False,265
False,False,False,15,129,IV,BILIBILI GANBEI,platinum,True,142
False,False,False,41,140,IV,Nanjee God,platinum,False,154
True,False,False,19,378,IV,Dab Professor,platinum,False,372
False,False,False,76,154,IV,KneeLowDong,platinum,False,174
False,False,False,42,191,IV,91 Mrc,platinum,True,176
False,False,False,83,245,IV,Dêstîny,platinum,True,249
False,False,False,67,52,IV,old drvier,platinum,False,74
False,False,False,52,9,IV,BANNED FOR INTIN,platinum,False,15
False,False,False,23,27,IV,Vayny,platinum,False,34
True,False,False,19,112,IV,Mewkey,platinum,False,125
False,False,False,0,13,IV,Ùndefined,platinum,False,35
False,False,False,38,81,IV,Ivancwt223,platinum,False,98
False,False,False,43,86,IV,ClimbinglsHard,platinum,False,107
False,False,False,15,569,IV,Kannimane,platinum,True,584
False,False,False,0,22,IV,LessSaltPlease,platinum,False,47
False,False,False,0,172,IV,KancerKhan,platinum,False,195
False,False,False,0,283,IV,LqRookie,platinum,True,273
False,False,False,100,22,IV,OLLLLLLEEEEEH,platinum,False,54
False,False,False,0,76,IV,SpaceDadHero,platinum,False,112
False,False,False,0,36,IV,Anneth Smith,platinum,False,43
False,False,False,0,151,IV,q8god,platinum,False,201
False,False,False,31,110,IV,EU Kuwadi,platinum,False,131
False,False,False,5,47,IV,Soliss Ascended,platinum,False,41
False,False,False,0,51,IV,Agistri,platinum,False,77
False,False,False,90,78,IV,97AccountsBanned,platinum,True,89
False,False,False,0,51,IV,Leaving,platinum,False,71
False,False,False,0,139,IV,Hunschback,platinum,False,176
False,False,False,100,32,IV,LancasterLaundry,platinum,False,39
False,False,False,61,92,IV,Offensive Ward,platinum,True,83
False,False,False,19,107,IV,Mazorque,platinum,False,136
False,False,False,0,113,IV,Top Need Help TY,platinum,False,157
False,False,False,20,197,IV,Vfy,platinum,False,225
False,False,False,60,71,IV,Vitalles,platinum,True,66
False,True,False,54,23,IV,CDI97,platinum,False,45
False,False,False,66,173,IV,Fizz ln Her Ashe,platinum,True,186
False,False,False,22,65,IV,KïngŽ,platinum,False,94
False,False,False,68,78,IV,Failunoeuz,platinum,True,72
False,False,False,100,4,IV,CrmsonFireKndred,platinum,False,11
False,True,False,0,16,IV,Poutious,platinum,False,33
False,False,False,77,5,IV,Ignorance1sbliss,platinum,False,3
False,False,False,69,24,IV,Silent Lucidity,platinum,False,41
False,False,False,56,551,IV,cute spanish boy,platinum,True,539
False,False,False,0,83,IV,3o3i3,platinum,False,111
False,False,False,5,15,IV,Ugly Fat Yi,platinum,False,11
False,False,False,42,18,IV,Beyond,platinum,False,15
False,False,False,14,24,IV,Braga,platinum,False,24
False,False,False,0,62,IV,ShiNNer ,platinum,False,75
False,False,False,0,58,IV,Papi Draven uwu,platinum,False,74
False,False,False,15,45,IV,god pIayer,platinum,False,33
False,False,False,72,98,IV,ETQM Xuesheng,platinum,False,111
False,False,False,56,253,IV,eve professor,platinum,True,255
False,False,False,0,31,IV,ChampCatOrion,platinum,False,39
False,False,False,0,30,IV,W1ndQAQ,platinum,False,48
False,False,False,12,126,IV,xFDSK,platinum,False,109
False,False,False,90,38,IV,Bugzilla,platinum,False,47
False,True,False,92,61,IV,Rhyntô1220,platinum,False,70
False,False,False,76,76,IV,ASTROCHAD69,platinum,False,82
False,False,False,0,213,IV,The Crit,platinum,True,216
False,False,False,61,57,IV,pinkshark,platinum,False,44
False,False,False,0,105,IV,Take a Sh0wer,platinum,False,126
False,False,False,12,34,IV,file1g,platinum,False,63
False,True,False,0,14,IV,Popold,platinum,False,41
False,False,False,0,80,IV,soup snake,platinum,False,82
False,False,False,0,155,IV,Love play Zyra,platinum,True,156
False,False,False,43,124,IV,Sharpest Blade,platinum,True,143
False,False,False,0,204,IV,jeongbaelee,platinum,False,231
False,False,False,62,77,IV,Pinapìneapple,platinum,False,111
False,False,False,0,101,IV,jackeatsodepuss,platinum,False,116
True,True,False,41,120,IV,Canadian1mpact,platinum,False,141
False,False,False,0,446,IV,lazywuxie,platinum,False,451
False,False,False,57,51,IV,g word,platinum,False,77
False,True,False,0,17,IV,Khatastrophic,platinum,False,44
False,True,False,71,208,IV,Whoops Oneshot ,platinum,True,228
False,False,False,60,336,IV,Yamakasu,platinum,True,356
False,False,False,36,233,IV,lolloser23,platinum,True,241
False,False,False,0,22,IV,im blackkkk,platinum,False,44
False,False,False,78,16,IV,UKB LK,platinum,False,50
False,False,False,0,41,IV,GTO Shade,platinum,False,59
False,False,False,0,246,IV,hehe marta,platinum,False,259
False,False,False,64,25,IV,MordekaiserSucks,platinum,False,23
False,True,False,0,69,IV,Kyriee,platinum,False,93
False,False,False,17,189,IV,Timcarryou,platinum,False,201
False,False,False,53,63,IV,Baddinho,platinum,True,75
False,False,False,100,16,IV,TwitchDGTV,platinum,False,25
False,False,False,72,88,IV,me no jay park,platinum,False,136
False,False,False,0,33,IV,crown control,platinum,False,56
False,False,False,0,15,IV,1 Yi 9,platinum,False,18
False,False,False,9,79,IV,È R Í K,platinum,False,98
True,True,False,64,25,IV,EnragedDemeanor,platinum,False,42
False,False,False,50,21,IV,AlwaysSoNeutral,platinum,False,28
False,False,False,70,3,IV,zxcvzoxciuvjopiu,platinum,False,5
False,False,False,0,30,IV,Rip wgd20    ,platinum,False,38
False,False,False,0,118,IV,Zairah,platinum,False,138
False,True,False,45,161,IV,BIGJJ8B,platinum,False,171
False,False,False,0,301,IV,Thehoboworier,platinum,True,318
False,False,False,6,34,IV,ISISMORDEXDXDXD,platinum,False,50
False,False,False,64,346,IV,Ai Chi La Tiao,platinum,False,375
False,False,False,77,26,IV,PreschoolBully,platinum,False,42
False,False,False,31,156,IV,MuayThaiLeeSiin,platinum,False,185
False,False,False,75,139,IV,YouTube Premium,platinum,False,163
False,False,False,63,58,IV,Ekko sucks lol,platinum,True,52
False,False,False,0,137,IV,KT Jmeb,platinum,False,155
False,False,False,35,217,IV,Wandering Monkey,platinum,True,234
False,False,False,45,17,IV,DrizzyCanada,platinum,False,37
False,False,False,58,49,IV,Nexre,platinum,False,50
False,False,False,0,36,IV,oddbaIIs,platinum,False,60
False,False,False,18,12,IV,CivilGamer,platinum,False,8
False,False,False,50,302,IV,B00neo,platinum,False,334
False,False,False,22,85,IV,DONT SHlT ME,platinum,False,116
False,True,False,100,21,IV,Challenger Riv,platinum,False,31
False,False,False,41,115,IV,TerrorJunior,platinum,False,134
True,False,False,46,42,IV,HanSolò,platinum,False,61
False,False,False,75,101,IV,RexzCqEs,platinum,True,120
False,False,False,100,57,IV,R YU BLIND,platinum,False,83
False,False,False,0,268,IV,gateologist,platinum,True,272
False,False,False,20,3,IV,s9 lmfao,platinum,False,25
False,False,False,29,32,IV,DominickDominick,platinum,False,55
