freshBlood,hotStreak,inactive,leaguePoints,losses,rank,summonerName,tier,veteran,wins
False,True,False,30,5,II,FatYeetXD,SILVER,False,11
True,False,False,0,8,II,TrumpWest2024,SILVER,False,8
False,False,False,64,90,II,KindKO,SILVER,True,85
False,False,False,2,26,II,herdadur,SILVER,False,22
False,False,False,30,35,II,troispointzero,SILVER,False,39
False,False,False,44,41,II,Pioppolo,SILVER,False,37
False,False,False,16,10,II,raylol777,SILVER,False,16
False,False,False,45,29,II,theClawwwwwwwwww,SILVER,False,45
False,False,False,38,6,II,VictoriousVi Bot,SILVER,False,5
False,False,False,0,190,II,MrCutchy,SILVER,True,199
False,False,False,60,36,II,Tonight Im Drunk,SILVER,False,40
False,True,False,0,24,II,IHATEMIDENG,SILVER,False,28
False,True,False,75,50,II,MKJKsao,SILVER,False,47
False,True,False,19,314,II,mclovinxx22,SILVER,True,299
False,False,False,21,26,II,H1de0n8us,SILVER,False,24
False,False,False,100,35,II,Skawtie,SILVER,False,34
False,False,False,0,110,II,Intoxicated4Life,SILVER,True,108
False,False,False,89,11,II,yeeeeeeeeeettt,SILVER,False,9
False,False,False,31,7,II,oTroy,SILVER,False,11
False,False,False,12,138,II,KOREA OMEGALOL,SILVER,True,149
False,False,False,14,16,II,Admir3,SILVER,False,10
False,False,False,52,17,II,psychopomp127,SILVER,False,22
False,False,False,78,36,II,Allvre,SILVER,False,44
False,False,False,49,14,II,Åmber,SILVER,False,19
False,False,False,98,102,II,SmellMii,SILVER,True,97
False,False,False,78,7,II,Rybú,SILVER,False,17
False,False,False,5,49,II,SpeedrunStrats,SILVER,False,49
False,False,False,15,59,II,Hog Wild,SILVER,False,62
False,False,False,27,131,II,JS707,SILVER,True,128
False,True,False,0,132,II,ThatAintItPyke,SILVER,True,140
False,False,False,100,18,II,polillathemen,SILVER,False,24
False,False,False,78,32,II,Kiyoomi,SILVER,False,35
False,False,False,81,141,II,Ciddreamzzz,SILVER,True,130
False,False,False,51,31,II,subzhumans,SILVER,False,27
False,False,False,0,64,II,Łimited,SILVER,False,68
False,False,False,0,15,II,Warwolve LF,SILVER,False,4
False,True,False,58,7,II,PizzaJeremy,SILVER,False,12
False,False,False,55,297,II,Ririko,SILVER,False,264
False,False,False,0,66,II,DogaLetal,SILVER,False,86
False,True,False,100,11,II,DoNotBlamePlz,SILVER,False,17
False,False,False,20,30,II,Absolute Únit,SILVER,False,29
False,False,False,0,14,II,loli doki dokis ,SILVER,False,18
False,False,False,0,3,II,DianXin10086,SILVER,False,9
False,False,False,56,163,II,LoEv860,SILVER,True,166
False,False,False,64,30,II,Heliday,SILVER,False,36
False,True,False,69,355,II,AuscwitzAsh,SILVER,True,336
False,False,False,0,7,II,jutinnnnn,SILVER,False,12
False,False,False,63,69,II,L9    6 1  151 P,SILVER,True,59
False,False,False,0,114,II,Lilyoo,SILVER,True,102
False,True,False,0,10,II,vesperace,SILVER,False,21
False,False,False,55,145,II,TopKiller Choi,SILVER,True,140
False,False,False,0,66,II,YKingJD,SILVER,False,57
False,False,False,56,274,II,WITH NO EFFORT,SILVER,True,254
False,False,False,80,52,II,Peptic Ulcers,SILVER,False,58
False,False,False,73,9,II,Arìadne,SILVER,False,8
False,False,False,18,225,II,WQY2018,SILVER,True,219
False,False,False,11,17,II,StephenDong666,SILVER,False,18
False,False,False,57,9,II,Phineas Sis Name,SILVER,False,13
False,False,False,27,27,II,MC Zedster,SILVER,False,26
False,False,False,0,51,II,hantakuri,SILVER,False,44
True,False,False,52,7,II,EP 2011,SILVER,False,10
False,False,False,17,280,II,Dandan Song ,SILVER,True,250
False,False,False,62,67,II,Ghoulith,SILVER,False,63
False,False,False,0,49,II,XyungbreadstickX,SILVER,False,48
False,False,False,100,18,II,Ryüne,SILVER,False,25
False,False,False,86,9,II,Ecchi Pancakes,SILVER,False,16
False,False,False,6,30,II,Macchiato Mori,SILVER,False,30
False,False,False,37,363,II,EdMasterPvP,SILVER,True,328
True,False,False,0,3,II,Pilot 00,SILVER,False,9
False,False,False,3,34,II,Green0,SILVER,False,40
False,False,False,3,108,II,PPSlayer08,SILVER,True,107
False,False,False,68,122,II,DrNarcis,SILVER,True,123
False,False,False,51,85,II,DZBLACK,SILVER,True,87
False,True,False,34,98,II,HistoriaLenz,SILVER,True,127
False,False,False,0,22,II,Storm Phoenix VV,SILVER,False,10
False,False,False,0,5,II,NingyiSu,SILVER,False,13
False,True,False,89,104,II,Æthër,SILVER,True,93
False,False,False,18,107,II,Kvngxx,SILVER,True,104
True,False,False,0,27,II,MrPerfect2,SILVER,False,37
False,False,False,0,15,II,HmoobXyooj03,SILVER,False,14
False,False,False,87,5,II,Wronged,SILVER,False,25
False,False,False,38,47,II,BesscEoWd,SILVER,False,44
False,False,False,18,157,II,RoadToRuin,SILVER,True,148
False,False,False,0,83,II,ElPocky,SILVER,True,78
False,False,False,20,23,II,iCy JLamow,SILVER,False,16
False,False,False,29,22,II,RubBoi,SILVER,False,27
False,False,False,73,46,II,vSaya Sing,SILVER,False,48
False,False,False,67,100,II,chendakeai,SILVER,False,101
False,False,False,89,148,II,sona is my waifu,SILVER,False,162
True,False,False,0,5,II,BillyBartendeR,SILVER,False,10
False,True,False,0,88,II,Selles de bain,SILVER,True,77
True,False,False,55,17,II,1hit those,SILVER,False,15
False,True,False,59,23,II,PANDAHUGH,SILVER,False,26
False,False,False,85,31,II,tbhayeon,SILVER,False,34
False,True,False,0,109,II,Oo Takumi oO,SILVER,True,100
True,False,False,11,4,II,GideonPH,SILVER,False,9
False,True,False,100,9,II,Eugenius8,SILVER,False,21
False,False,False,60,74,II,XxdabforjesusxX,SILVER,False,71
False,False,False,27,8,II,Ÿitard,SILVER,False,16
True,False,False,45,9,II,Rise  PP,SILVER,False,13
False,False,False,36,268,II,MetallicGray,SILVER,True,263
False,False,False,41,160,II,Eldelaguacate,SILVER,True,145
False,False,False,56,112,II,zhenglyu,SILVER,True,112
False,False,False,42,46,II,NPCForPresident,SILVER,False,63
False,False,False,12,43,II,CallMeKostic,SILVER,False,39
True,False,False,18,7,II,panyre,SILVER,False,10
False,False,False,14,18,II,HiraethReaper,SILVER,False,17
False,False,False,51,44,II,Simlord,SILVER,False,55
False,False,False,63,44,II,SMACKER,SILVER,False,40
False,False,False,54,29,II,MyPsychoParadise,SILVER,False,39
False,False,False,20,3,II,Quatty1,SILVER,False,9
False,False,False,37,32,II,irailu,SILVER,False,37
False,False,False,3,63,II,daddykimchee ,SILVER,False,57
False,False,False,70,49,II,hulahoop,SILVER,True,58
False,False,False,44,36,II,DestructivPlayz,SILVER,False,36
False,True,False,100,76,II,purple ranged,SILVER,False,75
False,False,False,6,16,II,NYUDropout,SILVER,False,20
False,True,False,77,87,II,SourMemory,SILVER,True,89
False,False,False,71,74,II,MizZzer,SILVER,False,72
False,False,False,42,61,II,KenGarde,SILVER,False,61
False,False,False,75,45,II,MixHT,SILVER,False,43
False,False,False,32,4,II,Penîs,SILVER,False,10
False,False,False,0,5,II,dUfRose,SILVER,False,11
False,True,False,0,12,II,BUGaryJin,SILVER,False,16
False,False,False,0,39,II,JRoundy,SILVER,False,42
False,False,False,21,82,II,MediocrityExpert,SILVER,False,99
False,False,False,0,21,II,Pinoy Elites,SILVER,False,13
False,False,False,18,65,II,MoMoForLife,SILVER,False,75
False,False,False,1,195,II,NapmasterFlex,SILVER,True,199
False,False,False,68,64,II,TheKaiven,SILVER,True,65
False,False,False,32,12,II,Fast3rThanL1ght,SILVER,False,16
False,False,False,62,73,II,Magmarth,SILVER,False,74
False,False,False,46,4,II,bFcFlorence,SILVER,False,9
False,False,False,20,74,IV,Samuroid,GOLD,False,76
False,False,False,67,269,IV,Ichigodayo,GOLD,True,276
False,False,False,22,47,IV,Aeternalx,GOLD,False,36
False,False,False,12,184,IV,0ne Final Breath,GOLD,False,190
True,False,False,0,226,IV,TendiesRdoom,GOLD,False,225
False,False,False,30,130,IV,Greninją,GOLD,False,128
False,False,False,8,130,IV,TLG Recovery,GOLD,False,128
False,False,False,49,18,IV,TheChugJugFugBoi,GOLD,False,28
False,False,False,30,31,IV,TheEndOnFire,GOLD,False,40
False,True,False,46,73,IV,ßåek,GOLD,False,77
False,False,False,0,405,IV,RoyalWarrior,GOLD,True,396
False,False,False,39,83,IV,9PB Rixuous,GOLD,False,89
True,False,False,71,199,IV,Argus Hunter,GOLD,False,246
True,True,False,0,117,IV,JSGurdad,GOLD,False,133
False,False,False,65,54,IV,Scott127,GOLD,False,52
True,False,False,15,284,IV,Hsu Hao Vq,GOLD,False,279
False,False,False,80,204,IV,Yandere Gf,GOLD,True,184
False,False,False,0,48,IV,RiperoniJabroni,GOLD,False,48
False,False,False,21,43,IV,LordreidXx,GOLD,False,34
False,False,False,41,121,IV,WRathl33t,GOLD,True,116
False,False,False,68,14,IV,AxissNA,GOLD,False,30
False,False,False,0,48,IV,zendeptrai98,GOLD,False,60
False,False,False,58,32,IV,bengal cat,GOLD,False,43
False,False,False,5,108,IV,jozefin,GOLD,False,111
True,False,False,33,48,IV,BronzePlayerBtw,GOLD,False,60
False,False,False,58,72,IV,lil beefster,GOLD,False,65
False,False,False,24,89,IV,Thantral,GOLD,False,107
False,False,False,0,188,IV,LoopGodEason,GOLD,True,186
True,False,False,86,25,IV,Shadytee,GOLD,False,31
False,False,False,65,24,IV,CoronaExt,GOLD,False,34
False,False,False,51,192,IV,DirtyDamico,GOLD,False,211
False,False,False,0,97,IV,Anaestheticc,GOLD,True,128
False,False,False,21,68,IV,Refug3,GOLD,False,76
False,False,False,36,213,IV,YoungBriddd,GOLD,True,202
False,False,False,97,19,IV,Tragically Fit,GOLD,False,33
False,False,False,21,16,IV,Int 4 Crab,GOLD,False,28
False,False,False,88,51,IV,White FF Open,GOLD,False,64
False,False,False,14,116,IV,xLoowz,GOLD,False,122
False,True,False,0,78,IV,MrN3KO,GOLD,False,99
True,False,False,11,9,IV,C9 BIue,GOLD,False,20
False,False,False,3,225,IV,Landlordz,GOLD,False,233
False,False,False,0,365,IV,Shudddder,GOLD,False,346
False,False,False,0,107,IV,Salvatore Conte,GOLD,False,97
True,True,False,0,22,IV,OSBORNREADYY,GOLD,False,30
False,True,False,68,286,IV,Boi Ruuuu,GOLD,True,286
False,False,False,5,57,IV,PoisonPeter,GOLD,False,39
False,False,False,70,93,IV,mexycutioner1,GOLD,False,91
False,False,False,32,119,IV,Galyck,GOLD,False,116
False,False,False,38,177,IV,happy penguin,GOLD,True,187
False,False,False,47,89,IV,Qoridye,GOLD,False,91
False,False,False,0,251,IV,Nick Twa ,GOLD,False,245
False,False,False,42,101,IV,Huya Ayaze,GOLD,False,73
False,False,False,0,49,IV,soradaisukidesi,GOLD,False,46
False,False,False,17,67,IV,temnoplayer69,GOLD,False,81
False,False,False,0,243,IV,I am failure,GOLD,True,246
False,False,False,0,118,IV,LPL RNG champion,GOLD,False,120
False,True,False,57,72,IV,C0NAN Edogawa,GOLD,False,63
False,False,False,94,273,IV,cbd empire,GOLD,True,263
False,True,False,0,11,IV,SPORTSPRO,GOLD,False,30
False,False,False,14,253,IV,GONGGONQICHE,GOLD,True,269
False,False,False,16,55,IV,ê chani,GOLD,False,50
False,False,False,60,87,IV,QQ CHAO,GOLD,True,69
False,False,False,0,51,IV,Ifartdics,GOLD,False,37
False,False,False,13,116,IV,vanatorulfinal,GOLD,True,113
False,False,False,3,131,IV,FINALTHOTSLAYER,GOLD,False,146
False,False,False,0,197,IV,NightmaresRfun,GOLD,True,196
False,False,False,0,369,IV,lSidenl,GOLD,True,349
False,False,False,0,36,IV,OH DOGJ,GOLD,False,35
False,False,False,0,85,IV,lwz2cgr,GOLD,False,79
True,False,False,0,48,IV,queeniehelper,GOLD,False,106
False,False,False,0,15,IV,ahsyd,GOLD,False,16
False,True,False,92,278,IV,JaxIsBroken253,GOLD,True,290
False,False,False,34,188,IV,Syntriix,GOLD,False,194
False,False,False,54,92,IV,JaxxOfAllTrades,GOLD,False,126
False,False,False,20,186,IV,Hide on bushØ,GOLD,False,198
False,False,False,0,34,IV,comedyclause,GOLD,False,41
False,False,False,14,78,IV,no º,GOLD,False,80
False,False,False,15,334,IV,TrashLove,GOLD,False,346
False,False,False,100,7,IV,swell play,GOLD,False,9
True,True,False,0,42,IV,globdropper421,GOLD,False,57
False,False,False,8,118,IV,spot12,GOLD,False,118
False,False,False,69,69,IV,GodGaveUpOnMe,GOLD,False,70
False,False,False,34,245,IV,OmgIamverysorry,GOLD,True,237
False,False,False,49,46,IV,K1llritoemployes,GOLD,False,56
True,False,False,0,31,IV,YoruTheWeirdo,GOLD,False,35
False,True,False,69,286,IV,Dworteezy,GOLD,True,282
False,False,False,41,106,IV,Yassuo3,GOLD,False,102
False,False,False,0,116,IV,Yigemaobing,GOLD,False,101
False,True,False,0,95,IV,MonkęyDLuffy,GOLD,False,101
False,False,False,60,7,IV,101498,GOLD,False,18
False,False,False,0,110,IV,EHS dabnae,GOLD,False,113
False,False,False,8,115,IV,íShâcó,GOLD,False,105
False,False,False,75,163,IV,9d9,GOLD,True,179
False,False,False,14,62,IV,marrieletsgo,GOLD,False,54
False,False,False,59,163,IV,IamPlayingDOTA2,GOLD,False,176
True,False,False,0,39,IV,NudistOnStrikeXD,GOLD,False,45
False,False,False,61,48,IV,KangKuma,GOLD,False,59
True,False,False,66,15,IV,Darius on Top,GOLD,False,28
False,False,False,0,32,IV,huadaojiang,GOLD,False,60
False,False,False,68,317,IV,SKT Fakerrr,GOLD,True,327
False,False,False,62,151,IV,doodoo1234567890,GOLD,False,162
False,False,False,35,70,IV,RyudoShenlong,GOLD,True,84
False,False,False,74,89,IV,Terrificable,GOLD,False,97
False,False,False,38,212,IV,misleadinggraph,GOLD,False,206
False,False,False,0,70,IV,5megma,GOLD,False,72
False,False,False,0,101,IV,canadauuzi,GOLD,False,93
False,False,False,21,160,IV,TheKillerKetchup,GOLD,False,177
False,False,False,47,110,IV,LOLSJM,GOLD,False,104
False,False,False,41,96,IV,jiaojiejie,GOLD,False,95
False,False,False,6,110,IV,TÄX,GOLD,True,101
False,False,False,75,313,IV,Proper 4,GOLD,False,294
False,False,False,0,3,IV,Y0UR FAMlLY,GOLD,False,6
False,False,False,100,118,IV,Katwang,GOLD,False,145
False,False,False,26,79,IV,INDOMINOUS RAT,GOLD,False,87
True,False,False,6,40,IV,Unified Will,GOLD,False,48
False,False,False,58,28,IV,Normal Winter,GOLD,False,25
False,True,False,22,73,IV,Ilkokoro,GOLD,False,86
False,False,False,60,15,IV,hi im a raccoon,GOLD,False,16
False,False,False,97,35,IV,Emergency Medic,GOLD,False,38
False,False,False,18,102,IV,hyp3rba11,GOLD,False,112
False,False,False,0,116,IV,Litteo,GOLD,True,105
False,False,False,57,234,IV,Venji,GOLD,True,244
False,False,False,22,54,IV,SS20Twdadc,GOLD,False,55
False,False,False,0,34,IV,ZorbakS,GOLD,False,26
False,True,False,48,418,IV,Arcueid114,GOLD,False,412
False,False,False,33,101,IV,Pervertor,GOLD,False,108
False,False,False,12,193,IV,FlyingSquid46,GOLD,False,223
False,False,False,31,10,IV,DWB1031,GOLD,False,21
False,False,False,0,10,IV,Lvl21 Skeleton,GOLD,False,18
False,False,False,0,111,IV,W0NDERMENT,GOLD,False,109
False,False,False,72,144,IV,PoisedLynx,GOLD,False,150
False,False,False,44,10,IV,MoshPug,GOLD,False,21
False,False,False,66,88,IV,Thresh Boy,GOLD,False,90
False,False,False,13,75,IV,Lissýndra,GOLD,False,76
False,False,False,0,58,IV,Hook Predictor,GOLD,False,55
False,False,False,69,167,IV,Large Xan ,GOLD,True,183
False,False,False,40,79,IV,Atlahua,GOLD,False,87
False,False,False,24,47,IV,LoLonMac555,GOLD,False,66
False,False,False,52,5,IV,Mômoku no sô,GOLD,False,3
False,False,False,0,160,IV,Tao La TaiHeo,GOLD,False,161
False,False,False,18,12,IV,TVChickenDinner,GOLD,False,6
False,False,False,16,115,IV,Pyke Tyson,GOLD,False,110
True,False,False,1,349,IV,PhantisCao,GOLD,False,357
False,False,False,77,306,IV,GH0STED,GOLD,True,297
False,False,False,45,420,IV,the last brother,GOLD,True,409
False,False,False,18,304,IV,Tomahawkillers,GOLD,True,301
False,False,False,70,58,IV,tarantula4,GOLD,False,66
False,False,False,23,93,IV,Reformed XI ,GOLD,False,99
False,False,False,39,344,IV,xDaBoss99x,GOLD,True,342
False,False,False,78,10,IV,LeaCrossCode,GOLD,False,22
False,False,False,62,32,IV,ClownFears,GOLD,False,43
True,False,False,0,185,IV,crosseyedbilly,GOLD,False,186
False,True,False,68,5,IV,Magical Crayon,GOLD,False,20
False,False,False,14,57,IV,Cutest Suppport,GOLD,False,55
False,False,False,19,6,IV,Maplestory II,GOLD,False,17
False,False,False,52,121,IV,Sir Thanos,GOLD,True,118
False,False,False,90,275,IV,bestcaiji,GOLD,True,274
False,False,False,11,139,IV,NA Ømegalul,GOLD,False,151
True,True,False,0,155,IV,BarkAtMeB,GOLD,False,161
False,False,False,0,8,IV,Iron VIII,GOLD,False,26
False,False,False,71,80,IV,The Point 00 Six,GOLD,True,106
False,False,False,81,71,IV,Aler,GOLD,False,81
False,False,False,0,4,IV,Got Your Soul,GOLD,False,18
True,False,False,40,45,IV,Lux The Goddess,GOLD,False,56
True,True,False,0,87,IV,NoDano,GOLD,False,113
False,False,False,75,117,IV,MOMO2333,GOLD,True,109
False,False,False,33,9,IV,The Blue Line,GOLD,False,8
False,False,False,29,238,IV,KhoaThanh,GOLD,True,260
False,False,False,68,52,IV,ThanonVehicle,GOLD,False,56
False,False,False,36,192,IV,MasterKaiKai,GOLD,True,195
False,False,False,17,335,IV,Tinderpremium,GOLD,True,344
True,False,False,23,179,IV,RoePhiTheta,GOLD,False,180
False,False,False,64,67,IV,ShnekerPC,GOLD,False,78
False,False,False,22,51,IV,521ying,GOLD,False,55
False,False,False,0,100,IV,gijoe26,GOLD,False,83
False,False,False,66,12,IV,iboyIGGERS,GOLD,False,20
False,False,False,0,141,IV,MissFortune3,GOLD,False,144
False,False,False,29,168,IV,CAllMEKiKiy,GOLD,True,165
False,False,False,49,25,IV,lonelygambler,GOLD,False,36
False,False,False,68,66,IV,Telos,GOLD,False,81
True,False,False,0,10,IV,SeeU at Iron4,GOLD,False,22
False,False,False,0,11,IV,qUBarlow,GOLD,False,17
False,False,False,0,8,IV,Legendary Yasuo,GOLD,False,26
False,False,False,0,76,IV, hot l box,GOLD,False,78
False,False,False,31,97,IV,ChadLulu,GOLD,False,94
False,False,False,94,63,IV,itsOkIknowImBad,GOLD,False,63
False,False,False,24,34,IV,Enter Key Gone,GOLD,False,56
False,False,False,20,70,IV,Desired Colourz,GOLD,False,81
False,False,False,29,61,IV,1232763972132317,GOLD,False,61
True,False,False,4,119,IV,Nguyendows Vista,GOLD,False,125
False,False,False,55,49,IV,Mexicano Racist,GOLD,False,54
False,False,False,0,48,IV,Lil Runal,GOLD,False,51
False,False,False,0,43,IV,xNeltharionx,GOLD,False,69
False,True,False,86,36,IV,Pat Back Mook,GOLD,False,41
False,False,False,58,477,IV,AthrunLuv,GOLD,True,503
False,False,False,0,104,IV,Chugga Dong,GOLD,False,108
False,False,False,14,44,IV,Fucjmylife,GOLD,False,65
True,False,False,76,142,IV,FinalGeoduck656,GOLD,False,161
False,False,False,30,17,IV,The 21st,GOLD,False,28
False,False,False,0,434,IV,Willipusy,GOLD,False,403
False,True,False,49,302,IV,TrumpisWinn1ng,GOLD,True,309
False,False,False,26,77,IV,DumbFatIdiot,GOLD,True,69
False,False,False,58,29,IV,Tonvg,GOLD,False,39
False,False,False,10,53,IV,TaiwanMike,GOLD,False,61
False,False,False,0,59,IV,Kitty IRL,GOLD,False,40
False,False,False,92,80,IV,Bieredeble,PLATINUM,False,103
False,False,False,0,58,IV,StabNoob,PLATINUM,False,57
False,False,False,42,28,IV,Dorisf,PLATINUM,False,48
False,False,False,40,300,IV,cleborp100,PLATINUM,True,330
False,False,False,20,161,IV,dna replication,PLATINUM,True,171
False,False,False,24,108,IV,io xd420x69xd,PLATINUM,False,120
False,False,False,72,70,IV,llIIIIlllIIIIll,PLATINUM,False,99
False,False,False,0,62,IV,TheSe7en,PLATINUM,False,83
False,False,False,88,388,IV,sucka ma,PLATINUM,False,397
False,False,False,0,117,IV,very blind,PLATINUM,False,134
True,False,False,0,78,IV,SEASON8WOW,PLATINUM,False,102
False,False,False,2,132,IV,Daddykirky,PLATINUM,False,153
False,False,False,72,33,IV,Goodbye Freedom,PLATINUM,False,53
False,False,False,1,65,IV,7AU9,PLATINUM,True,58
False,False,False,1,55,IV,HoodiewitdaJ,PLATINUM,False,56
False,False,False,43,52,IV,0044,PLATINUM,False,69
False,False,False,34,71,IV,bootyvicious,PLATINUM,False,85
True,False,False,21,51,IV,dont touch my pp,PLATINUM,False,73
False,False,False,0,196,IV,AQueerWithAFork,PLATINUM,False,200
False,True,False,0,29,IV,heyyooohey,PLATINUM,False,39
False,False,False,72,25,IV,2wongs1white,PLATINUM,False,26
False,False,False,11,136,IV,KeRoRow,PLATINUM,False,143
False,False,False,0,180,IV,Rabbit sensitive,PLATINUM,False,222
False,False,False,11,83,IV,September7th,PLATINUM,False,71
False,False,False,100,44,IV,Ichigoismydaddy,PLATINUM,False,72
False,False,False,15,260,IV,Damaskos,PLATINUM,True,280
False,False,False,87,158,IV,Proud bronze 10,PLATINUM,False,173
False,False,False,0,156,IV,777Terrorblade,PLATINUM,True,163
False,False,False,75,193,IV,Hideinyourbed,PLATINUM,False,211
False,False,False,0,180,IV,Eric13,PLATINUM,False,177
False,False,False,75,256,IV,Sal000n ,PLATINUM,True,245
False,False,False,2,57,IV,siriyoon,PLATINUM,False,70
False,False,False,20,48,IV,WMWMWMWWMMMWMWMW,PLATINUM,False,66
True,False,False,0,42,IV,Rıot Panda,PLATINUM,False,70
True,True,False,25,105,IV,Kamorix,PLATINUM,False,134
False,False,False,64,524,IV,Cswelr,PLATINUM,False,540
False,False,False,0,98,IV,DragoFlames,PLATINUM,False,105
False,False,False,16,11,IV,Hide on ink,PLATINUM,False,36
False,True,False,70,82,IV,Iron Four Life,PLATINUM,False,89
False,False,False,12,41,IV,SKT JKiller121,PLATINUM,False,57
False,True,False,0,30,IV,Jeongin UwU,PLATINUM,False,55
False,False,False,45,39,IV,CarletonOttawa,PLATINUM,False,56
False,False,False,31,14,IV,Griffen Viper,PLATINUM,False,38
False,False,False,5,190,IV,Go ßeyond,PLATINUM,False,189
False,False,False,17,164,IV,kaieze,PLATINUM,False,183
True,False,False,0,264,IV,Flux Got Banned,PLATINUM,False,277
False,False,False,0,87,IV,Exentus,PLATINUM,False,101
True,True,False,0,60,IV,Frey Cheda,PLATINUM,False,84
False,False,False,0,204,IV,SSSunnyDay,PLATINUM,False,196
False,False,False,67,174,IV,76MM,PLATINUM,True,164
False,False,False,0,21,IV,bryenxd ,PLATINUM,False,22
False,False,False,42,39,IV,squishypigs,PLATINUM,False,67
False,False,False,22,127,IV,1v9r,PLATINUM,False,143
False,False,False,77,27,IV,lost rat,PLATINUM,False,46
False,True,False,54,198,IV,Dont touch me,PLATINUM,True,187
True,False,False,63,40,IV,know the way,PLATINUM,False,72
True,False,False,0,468,IV,Hide on dream,PLATINUM,False,494
True,False,False,29,72,IV,IPromoteBoobies,PLATINUM,False,129
False,False,False,39,63,IV,easy and 2asy,PLATINUM,True,95
False,False,False,0,295,IV,Cathys Right Tit,PLATINUM,False,307
True,False,False,0,158,IV,9xThisFknLucian,PLATINUM,False,185
False,False,False,0,37,IV,ManOflron,PLATINUM,False,42
False,False,False,7,220,IV,RivenorCamille,PLATINUM,False,228
False,False,False,41,236,IV,Moon88,PLATINUM,True,223
False,False,False,38,18,IV,Mc Zoi d Gato,PLATINUM,False,20
False,False,False,3,359,IV,eStarAstral,PLATINUM,False,404
False,False,False,14,32,IV,better jeans,PLATINUM,False,50
False,False,False,0,48,IV,hIeMarvin,PLATINUM,False,66
False,False,False,8,55,IV,BlackZed13,PLATINUM,False,72
True,False,False,51,59,IV,Quoquenbert,PLATINUM,False,74
False,False,False,74,78,IV,Swëët kïkïÿä ,PLATINUM,False,102
False,False,False,12,139,IV,Praise Dark Lord,PLATINUM,True,141
False,True,False,100,52,IV,Jµngłe,PLATINUM,False,75
False,False,False,52,47,IV,Player 420,PLATINUM,False,58
False,False,False,54,142,IV,Goyinator,PLATINUM,False,165
False,False,False,58,186,IV,Papa Smúrf,PLATINUM,True,185
False,False,False,81,28,IV,My Princess 77,PLATINUM,False,33
False,False,False,60,61,IV,Cólaa,PLATINUM,False,82
False,False,False,0,103,IV,InSomniã,PLATINUM,True,116
True,False,False,100,12,IV,10 02 1996,PLATINUM,False,40
False,False,False,81,60,IV,livelyshadow,PLATINUM,False,75
True,False,False,30,530,IV,VCS PRiven,PLATINUM,False,539
False,False,False,24,138,IV,TzHaar Phrez,PLATINUM,True,141
False,False,False,0,234,IV,Jefferywigger,PLATINUM,True,246
False,False,False,75,73,IV,FireGirl OnFire,PLATINUM,False,47
False,False,False,86,231,IV,Sold5oul,PLATINUM,False,265
False,False,False,37,137,IV,BILIBILI GANBEI,PLATINUM,True,149
False,False,False,57,142,IV,Nanjee God,PLATINUM,False,157
False,False,False,21,379,IV,Dab Professor,PLATINUM,False,373
False,False,False,76,154,IV,KneeLowDong,PLATINUM,False,174
False,False,False,83,245,IV,Dêstîny,PLATINUM,True,249
False,False,False,67,52,IV,old drvier,PLATINUM,False,74
False,False,False,52,9,IV,BANNED FOR INTIN,PLATINUM,False,15
False,False,False,38,33,IV,Vayny,PLATINUM,False,40
True,False,False,78,141,IV,Mewkey,PLATINUM,False,150
True,False,False,49,46,IV,º o  º  º  o º ,PLATINUM,False,71
False,False,False,0,96,IV,Ivancwt223,PLATINUM,True,110
False,False,False,43,86,IV,ClimbinglsHard,PLATINUM,False,107
False,False,False,0,598,IV,Kannimane,PLATINUM,True,611
False,False,False,0,22,IV,LessSaltPlease,PLATINUM,False,47
True,True,False,0,113,IV,Akouo,PLATINUM,False,139
False,False,False,45,183,IV,KancerKhan,PLATINUM,False,209
False,False,False,0,283,IV,LqRookie,PLATINUM,True,273
False,False,False,100,22,IV,OLLLLLLEEEEEH,PLATINUM,False,54
False,False,False,0,76,IV,SpaceDadHero,PLATINUM,False,112
False,False,False,0,36,IV,Anneth Smith,PLATINUM,False,43
False,False,False,0,151,IV,q8god,PLATINUM,False,201
False,False,False,31,110,IV,EU Kuwadi,PLATINUM,False,131
False,False,False,5,47,IV,Soliss Ascended,PLATINUM,False,41
False,False,False,0,51,IV,Agistri,PLATINUM,False,77
True,False,False,0,90,IV,Putiki,PLATINUM,False,120
False,False,False,90,78,IV,97AccountsBanned,PLATINUM,True,89
False,False,False,0,51,IV,Leaving,PLATINUM,False,71
True,False,False,34,168,IV,Pyregent,PLATINUM,False,181
False,False,False,0,139,IV,Hunschback,PLATINUM,False,176
False,False,False,100,32,IV,LancasterLaundry,PLATINUM,False,39
False,False,False,58,95,IV,Offensive Ward,PLATINUM,True,86
False,False,False,19,107,IV,Mazorque,PLATINUM,False,136
False,False,False,0,114,IV,Top Need Help TY,PLATINUM,False,157
False,False,False,18,198,IV,Vfy,PLATINUM,False,226
False,False,False,60,71,IV,Vitalles,PLATINUM,True,66
False,True,False,54,23,IV,CDI97,PLATINUM,False,45
False,False,False,66,173,IV,Fizz ln Her Ashe,PLATINUM,True,186
False,False,False,22,65,IV,KïngŽ,PLATINUM,False,94
False,False,False,68,78,IV,Failunoeuz,PLATINUM,True,72
False,False,False,100,4,IV,CrmsonFireKndred,PLATINUM,False,11
False,True,False,0,16,IV,Poutious,PLATINUM,False,33
False,False,False,55,6,IV,Ignorance1sbliss,PLATINUM,False,3
